latitude,longitude,elevation,slope_angle,label
25.053149290331493,93.10229144029996,394.0,27.01,0
23.42127048647147,92.54693608544684,395.0,26.28,0
25.80299116855745,93.6455692511598,166.0,1.04,0
25.72739,94.10103,1234.0,18.24,1
25.768275276258112,90.8618695842079,588.0,9.22,0
25.651,94.514833,1211.0,39.52,1
28.136058558435515,96.11936758285762,2097.0,31.82,0
27.255861673548523,88.87229000195792,3341.0,27.39,0
28.31766058417336,94.00733321129356,2335.0,34.74,0
23.900770382246343,93.49625638319662,932.0,21.65,0
24.722227995760704,93.86429145004314,773.0,2.47,0
23.931478284932787,93.40147798013967,853.0,17.27,0
28.2688837955356,96.71911156761377,3419.0,30.99,0
25.259868206665224,93.96265858673276,1782.0,11.7,0
25.615,93.944,1723.0,25.36,1
28.18525,96.53256,1079.0,29.56,1
27.129861,88.266222,396.0,47.91,1
26.17756,91.76589,96.0,18.42,1
26.156533176774825,92.54149797153391,60.0,2.07,0
24.910619,94.321092,1052.0,30.75,1
23.459737,93.044479,1253.0,30.63,1
27.53187408528258,88.41396031841568,2364.0,21.76,0
24.24712646119223,94.37398516656656,171.0,1.64,0
28.12922947834532,95.3700311898438,221.0,0.35,0
22.101233037163155,92.52591956861158,307.0,16.87,0
23.72058121866515,93.56002968156156,1538.0,11.74,0
25.877753230860773,93.81322712675288,152.0,0.35,0
22.282529961279973,92.82426245227435,256.0,25.55,0
27.809028217437582,94.55279045782568,632.0,24.3,0
23.933904,92.673871,225.0,19.13,1
27.15572226411232,96.25996443490644,627.0,11.61,0
24.930056,93.797167,1405.0,12.97,1
22.405001,92.861,654.0,16.97,1
24.965627433008056,93.95742764521576,985.0,27.84,0
25.148760008438494,93.55027965777369,599.0,32.78,0
24.32,93.15,733.0,13.45,1
26.750637544416087,94.89071083892708,554.0,27.23,0
22.573833,92.917519,998.0,33.11,1
23.346456,92.851511,906.0,28.42,1
26.768833,95.086194,992.0,28.65,1
27.47072771238378,88.08410708144918,4602.0,30.35,0
22.99175812074872,92.6173455390601,237.0,19.71,0
25.04802253678809,93.79358685408184,1274.0,21.83,0
25.086106363351536,91.5412689213735,14.0,4.28,0
27.411306,88.516611,608.0,55.15,1
23.62833333,92.72333333,797.0,20.26,1
28.23726267098333,95.39487058702154,1486.0,39.27,0
25.89197466669678,91.06390217557524,70.0,5.65,0
25.434405746537628,94.7140371914928,1870.0,37.62,0
25.426194,92.180472,1360.0,21.29,1
27.420722,93.011083,481.0,23.86,1
26.845472,95.077639,254.0,25.55,1
25.519556,91.266444,1333.0,5.63,1
25.095282273212675,93.48854215309376,387.0,22.03,0
24.898443139148164,92.361338377449,22.0,1.12,0
27.10421926345976,88.54711226360128,1685.0,19.19,0
23.89138889,92.84888889,568.0,24.16,1
24.49454589161481,94.3119810535947,667.0,17.42,0
25.695552,91.903777,879.0,30.36,1
27.186611,88.206278,1671.0,30.58,1
25.23676764347861,92.57072345981165,912.0,35.47,0
27.1545,88.275667,755.0,29.29,1
24.304417,94.243889,702.0,21.81,1
25.899894,94.624047,1825.0,39.87,1
27.31125617420107,91.82220827142156,3474.0,33.77,0
26.075944778257888,92.51883088875522,113.0,6.22,0
27.4097,88.54371,1517.0,39.2,1
26.26336111,94.81563889,1298.0,16.45,1
25.034948,92.778753,88.0,28.65,1
23.319531261247704,92.53373871619108,876.0,9.41,0
25.010531122895383,92.1471549624506,14.0,0.34,0
23.367366,92.767304,1144.0,49.17,1
23.784060110735915,93.25495565186714,1834.0,36.75,0
24.900321678265968,93.28394444294857,218.0,25.32,0
24.62780092132388,93.83675331476304,775.0,1.02,0
27.26616667,88.72697222,1914.0,36.38,1
22.999076647749057,92.36128288713785,73.0,6.3,0
25.53939601816392,90.9222818764121,661.0,31.24,0
28.155083793315043,95.66640873576456,221.0,3.5,0
22.54118726690424,93.22600337655156,716.0,30.32,0
23.27527726927669,92.95696510620076,460.0,31.44,0
24.800125,93.700025,687.0,39.02,1
24.5606,93.13071389,464.0,29.18,1
26.760194,95.107778,899.0,15.83,1
23.95496661392326,93.41769022217704,1031.0,16.49,0
22.221548628850844,92.52356914746566,135.0,19.86,0
25.587111,91.498556,1567.0,17.52,1
27.54750638498327,93.25655189402696,1802.0,30.89,0
27.155306,88.390278,1198.0,41.82,1
24.665650336319064,94.63974275617016,497.0,22.54,0
27.88929747726949,93.7282056416175,2077.0,30.76,0
26.989112989840773,93.38061826194716,624.0,25.8,0
27.20028173264112,93.99954959492314,97.0,2.13,0
25.186389,94.52025,1458.0,19.57,1
27.22858300248867,92.20540975032566,2822.0,8.56,0
26.93795140246892,94.8969527187292,118.0,4.16,0
24.109896456569555,92.7159180057664,212.0,33.87,0
25.244199828565066,94.6628199205676,1744.0,22.22,0
24.32876476700946,94.41153955953452,175.0,5.68,0
23.222652,92.940269,409.0,34.75,1
25.61597,94.09208,2250.0,41.54,1
25.97337073291488,93.90084387243444,148.0,1.13,0
24.9166956985846,92.31233451284363,22.0,1.85,0
26.89074,92.12068,228.0,44.05,1
25.81,91.02,431.0,25.01,1
23.496347,93.310454,1523.0,11.49,1
23.20190443342989,92.34545504394174,310.0,29.35,0
25.03964513017345,91.57991017550128,7.0,7.9,0
22.403697591657743,92.80603590955404,263.0,28.38,0
25.003510343411747,93.80016291697386,1851.0,20.57,0
27.10954756444438,88.63449387297894,1815.0,46.87,0
25.172918,92.995982,429.0,7.41,1
25.12637277507743,93.45584325252824,814.0,29.33,0
25.40858138321744,91.28480626421371,1386.0,10.66,0
24.813889,93.245222,139.0,30.02,1
23.966917,93.041473,1106.0,39.17,1
27.68083629933133,94.22565193152326,1417.0,43.2,0
24.958102831067624,94.07508978291423,841.0,9.22,0
23.305259,92.809736,488.0,10.35,1
26.179958794956136,93.9882960053682,114.0,3.27,0
24.865153991786364,92.26151133097676,17.0,1.64,0
25.369972,93.260306,371.0,21.61,1
25.971897,91.562372,280.0,32.81,1
23.795444,93.04039,530.0,16.81,1
23.00011111,92.67905556,529.0,3.28,1
25.1,93.28,909.0,12.57,1
25.64635143194731,94.96508426830778,1332.0,37.44,0
22.241468734077745,92.80887782974048,396.0,14.79,0
26.52185065398377,95.21625380444657,2012.0,32.24,0
27.56236509745358,94.17000988181492,652.0,42.54,0
23.428061,93.339182,1294.0,31.07,1
22.826855,92.971519,1274.0,36.85,1
23.198961,92.590043,687.0,19.15,1
26.3214582627566,92.0918445024278,47.0,0.0,0
28.27138,95.90606,2413.0,42.17,1
26.1434,94.633527,1394.0,30.14,1
27.12322980069577,93.43846450863649,1270.0,37.02,0
27.937861,94.702139,913.0,33.14,1
28.260051,94.984752,286.0,19.67,1
25.039063395500094,92.2900062200064,22.0,0.74,0
24.751139,93.462806,477.0,38.24,1
27.327333,93.043611,804.0,14.24,1
27.12011795834877,88.69510463687618,1845.0,28.85,0
27.188528,88.501194,394.0,29.35,1
23.097,92.696358,927.0,23.2,1
27.994349756801483,93.27965157774476,2776.0,33.81,0
28.207796,95.807742,908.0,29.19,1
23.186133,92.735682,850.0,35.09,1
24.09816771861277,93.83062318939054,991.0,13.28,0
25.51776807662072,94.056582615118,2393.0,26.93,0
26.792579683905338,95.360618902876,645.0,26.05,0
27.10570556,88.35308056,489.0,25.51,1
23.737167,92.557167,734.0,19.44,1
23.479667,93.225722,1003.0,25.49,1
27.399256483526504,93.22115318418308,2409.0,19.89,0
25.14677778,93.03097222,483.0,22.34,1
25.356461,92.006278,919.0,34.45,1
27.24749902328965,93.91143587171342,175.0,4.19,0
25.002006415423445,93.28776288206826,355.0,18.17,0
25.185798506610432,92.75920828391772,1189.0,23.73,0
28.265532,95.549321,513.0,40.33,1
25.55389171483171,91.0096224821618,818.0,22.82,0
27.311231,93.04677,937.0,23.68,1
27.217667,88.234639,1196.0,28.78,1
28.609263,95.856878,679.0,62.67,1
26.627766159655227,93.1726107334332,69.0,7.23,0
24.14,94.07,1452.0,29.78,1
24.22,94.11,1158.0,23.49,1
25.631,94.174,1114.0,18.31,1
25.899241041505647,93.70353231698998,159.0,3.24,0
26.92666,92.73966,156.0,23.54,1
24.125294,92.805847,703.0,9.42,1
23.563776938833865,92.9385885949168,1418.0,36.52,0
24.517113993314112,94.38848099630768,373.0,19.24,0
28.06006,96.44636,652.0,39.39,1
23.235651,92.673058,886.0,23.93,1
25.22466367294935,93.4578336702828,1008.0,20.79,0
26.196222,95.020722,1349.0,19.86,1
29.042320463884053,95.83408390434012,2272.0,30.38,0
27.045066231397428,93.36245936109368,264.0,4.18,0
21.91760907537948,92.4951925137072,487.0,24.98,0
28.77177874542677,96.0060551732494,2898.0,34.81,0
25.70552108964985,93.8444553329443,352.0,1.73,0
23.899305,93.015587,1066.0,22.4,1
25.62905598694065,92.613324293643,745.0,7.23,0
24.49112222,93.62215556,1216.0,29.41,1
25.177028,93.020889,571.0,10.22,1
28.29543994739064,95.6765037742148,391.0,6.09,0
24.391361,94.154361,1312.0,16.7,1
27.51960894702936,93.69108339496113,1733.0,35.14,0
25.4622932811482,94.23832674673248,1465.0,7.43,0
25.348394,91.762714,1547.0,18.57,1
27.57021723832512,88.72628187797254,3789.0,34.36,0
24.413873,92.241309,57.0,1.72,1
28.360009938225627,95.8641907227637,1995.0,19.57,0
23.32351259912172,92.9699378337546,1533.0,30.36,0
26.42608,94.398916,865.0,45.88,1
25.439370874017445,94.240131672239,1979.0,36.83,0
26.03971176903013,92.65555373291602,64.0,4.89,0
28.0656397003685,95.82822006819649,220.0,6.54,0
24.764917,93.46125,458.0,10.52,1
25.238186355464336,94.62751435170192,2259.0,10.55,0
27.96325,96.40097,526.0,32.61,1
28.265803,95.570892,540.0,27.22,1
23.42561533961639,93.5344195779576,827.0,20.24,0
27.269861,88.178139,1312.0,39.08,1
25.652,94.121,1288.0,28.47,1
28.40481562016006,95.97795462960774,1316.0,35.17,0
25.585389,91.1765,1211.0,7.58,1
27.90772,96.34517,1155.0,32.24,1
27.795283465798327,94.82035193680817,730.0,22.42,0
24.1,93.28,1184.0,24.24,1
25.6074849592617,93.58980614436788,398.0,1.81,0
24.19,93.97,871.0,32.76,1
25.55994267317741,93.5885821458031,320.0,2.78,0
28.21909,95.791084,1009.0,42.36,1
28.1070491153964,94.89340441666651,832.0,29.8,0
28.25203,96.54264,1886.0,27.62,1
24.974242517815465,91.58459326250184,16.0,3.58,0
23.602028,93.083824,1167.0,32.36,1
26.91774263462769,95.13651732232906,197.0,7.26,0
26.95353191154477,88.49311950826107,1139.0,26.18,0
25.69540288833696,91.83516061759568,861.0,12.3,0
25.12178923084142,94.15211957587096,969.0,25.27,0
28.607425837399028,96.00731057031238,2341.0,32.67,0
24.67825682327483,94.5661149900976,229.0,1.85,0
23.630914,93.079723,963.0,19.22,1
25.86877248392511,90.96485121528826,219.0,33.5,0
25.18352981519852,93.48332751734787,1138.0,8.42,0
23.409674,92.750935,1183.0,29.28,1
25.671957,94.231096,922.0,20.42,1
27.757981601614475,94.21538731196424,801.0,25.67,0
25.643494,91.159222,1214.0,14.91,1
25.621,94.212,937.0,36.19,1
22.300229780909376,92.53631368374847,497.0,16.08,0
25.188327,91.761486,144.0,20.87,1
23.926427457736867,91.45254076001754,47.0,1.29,0
27.42604531175644,88.03261758115629,4279.0,24.97,0
23.900694,93.015587,1077.0,23.38,1
23.52722222,92.70055556,811.0,36.65,1
27.72321571487151,96.34478549520011,933.0,13.6,0
27.499316864977136,88.96905330025542,3900.0,10.06,0
23.76972222,92.74472222,1153.0,35.72,1
27.797806,93.96175,441.0,32.2,1
26.981322387216903,88.34700512701805,1473.0,19.41,0
24.74769981415444,94.8019532284959,123.0,0.74,0
25.435741634484955,93.80702151566148,1426.0,27.58,0
26.979710414033995,93.7854548496292,89.0,1.83,0
25.095525167095747,93.55788888666832,1327.0,10.0,0
24.506528,94.180389,1516.0,23.42,1
26.723,95.029139,720.0,16.69,1
25.240315,91.733388,1096.0,48.92,1
24.86908572936764,94.044195012218,787.0,2.41,0
27.212222,88.587889,1399.0,38.82,1
27.08095889707467,95.98474804530152,1701.0,4.24,0
22.58670148094741,92.5847253495672,312.0,41.45,0
25.895111,94.650258,2055.0,21.47,1
26.176111,95.023639,850.0,31.31,1
24.494794481099568,93.44692612677916,516.0,18.01,0
27.257083,88.65975,1642.0,24.1,1
28.223799973420288,95.70325019447124,231.0,2.56,0
27.216778,93.074944,1076.0,20.67,1
25.23235427021079,93.7943590153532,1643.0,7.5,0
23.41333333,92.73972222,1129.0,28.14,1
27.868950837226144,94.9013055213445,370.0,33.06,0
25.096611,94.551028,1650.0,23.29,1
27.317270829486308,92.86606829028015,983.0,41.02,0
23.490115862980208,93.49422629614638,1410.0,27.46,0
25.436875,91.06105,685.0,19.37,1
23.932181725660413,93.84658456963749,1677.0,18.36,0
25.23779060654804,93.66647947961044,843.0,40.85,0
26.845557232230057,94.95559950999755,618.0,21.52,0
25.790574594332448,94.59254661070668,1802.0,34.44,0
22.91745801283076,92.61553395817124,158.0,7.12,0
24.19111111,92.60222222,183.0,29.7,1
28.588692984349866,95.67734503295902,2624.0,25.72,0
24.112603661503627,93.68637779427992,1149.0,22.09,0
27.330435199368868,88.99346245784787,2778.0,40.92,0
25.02414354067072,92.26782921393368,13.0,3.5,0
26.958104847313965,88.08196310261303,1439.0,20.93,0
23.83111111,92.83138889,342.0,32.03,1
23.948917,93.038719,1053.0,26.77,1
28.963981,95.808627,1546.0,26.55,1
23.87964561600756,93.72048547172037,1306.0,34.48,0
28.254509,95.581558,423.0,19.47,1
25.243358,91.747094,1117.0,35.24,1
25.388553613150744,91.29441030060804,1449.0,3.16,0
25.781246,91.874475,698.0,8.79,1
22.65,92.67,371.0,19.41,1
28.99462630045128,96.01266297978016,3471.0,72.62,0
25.447378,94.049444,1357.0,25.13,1
23.288105,92.857432,862.0,42.57,1
25.488716311718825,94.77121942637636,2480.0,21.55,0
22.17,93.01,970.0,34.71,1
23.55198447439724,92.51760155431089,186.0,4.13,0
22.83528,92.80519,1229.0,28.61,1
24.22416667,92.97638889,672.0,5.53,1
25.03028090358857,92.9299221471335,353.0,24.55,0
22.673,92.844002,906.0,24.33,1
27.089394,95.729849,779.0,20.24,1
25.41163052179808,94.87193833780788,1634.0,31.99,0
27.078472,93.605639,234.0,13.87,1
26.093972,94.217417,1117.0,23.78,1
26.531196858997912,95.217384724342,1764.0,35.23,0
23.182466,92.487731,785.0,10.35,1
25.78311087383422,92.3698800558706,720.0,6.88,0
25.471556,93.726778,1534.0,39.44,1
22.458916,92.886108,945.0,7.78,1
27.130056,88.412944,1731.0,26.82,1
23.733222,92.557833,710.0,25.71,1
27.85447422981902,94.52763387266234,1584.0,34.89,0
25.2175575296405,93.91725885613292,1517.0,15.3,0
24.71810073982838,94.54518518016476,329.0,18.64,0
25.17483,93.019861,650.0,30.47,1
25.987385258793587,93.79893255046478,136.0,0.0,0
27.38155556,88.63883333,1696.0,25.61,1
29.10060437014509,96.06314149751184,2522.0,41.16,0
23.56332778,93.10553333,724.0,25.55,1
24.639311,93.691111,1272.0,31.19,1
27.72113611566584,93.770859236973,1883.0,23.97,0
25.27707832751902,92.93766830138746,658.0,7.54,0
26.601736798996622,95.23802151105475,1056.0,13.64,0
24.938765441490105,92.01934150760964,19.0,1.12,0
24.04,94.08,973.0,26.54,1
22.73847788344517,93.09994888029564,401.0,30.35,0
28.54600894572948,95.89796176414762,2397.0,27.15,0
25.818947,94.8075,742.0,27.9,1
26.037139,94.258306,1436.0,19.72,1
23.954563240003523,92.58955734032702,586.0,26.65,0
26.13231559562409,94.94249711979602,1431.0,23.81,0
23.70272,92.71631,1097.0,37.13,1
24.983194,93.500417,1225.0,12.58,1
22.375,92.858002,361.0,15.9,1
23.410218,93.343897,1307.0,21.05,1
25.34522002540479,94.67804897109286,1442.0,17.84,0
22.11,92.85,295.0,26.82,1
25.696,94.318,1511.0,30.62,1
23.036246228579746,92.5286000330039,271.0,24.95,0
22.77480399589162,93.103275457741,425.0,21.94,0
25.318161,92.687219,904.0,19.79,1
24.228111,92.287417,64.0,3.48,1
23.62358561507385,92.45237099736994,441.0,6.99,0
25.649428,94.737028,1797.0,31.96,1
23.460006938799,93.60814556347704,1331.0,28.99,0
27.936476168185028,94.0232603629312,1659.0,14.2,0
27.25884530026104,88.88069501762229,3518.0,63.26,0
23.21509545073664,93.40388819438952,909.0,15.73,0
26.424167,94.863889,637.0,25.08,1
26.57411,93.09811,89.0,15.8,1
25.24674863683548,90.9237039803321,551.0,10.29,0
26.571222,95.096361,1407.0,28.96,1
25.851617,94.528211,913.0,23.22,1
24.89581662699361,92.3363037636651,17.0,2.9,0
25.15139452857288,92.30995264458242,86.0,15.93,0
25.486262014738244,93.83352443914444,900.0,35.23,0
25.123,93.034,715.0,37.32,1
25.54985278,91.91202778,1635.0,19.21,1
23.74035095260757,93.53423975635909,1057.0,12.2,0
25.03875441995193,93.73161243294828,1362.0,21.34,0
24.633083,93.610222,846.0,20.23,1
22.904615,92.75705,1159.0,23.36,1
27.40389815858785,93.84439172561572,1362.0,55.64,0
27.01259128022297,95.31833161313688,304.0,8.15,0
23.747444,92.696194,792.0,26.9,1
26.699056,95.079417,754.0,41.87,1
26.426062631710533,94.50292473803223,631.0,20.8,0
23.46524184757904,93.45577763450602,1066.0,26.74,0
23.48076332386273,92.50147343151627,590.0,40.55,0
26.206111,94.223333,515.0,33.84,1
25.153472,93.712444,826.0,34.3,1
25.20283,91.20908,50.0,12.0,1
24.97,92.76,24.0,3.84,1
27.36977778,88.54466667,1735.0,34.19,1
26.3287,93.269194,328.0,20.63,1
25.287611,94.5295,1159.0,28.77,1
27.936727068671075,95.25182571959856,164.0,3.67,0
25.308028,93.471028,1594.0,25.92,1
28.49605119480257,95.99659948675028,3721.0,30.94,0
23.8106840347164,92.43576900985248,261.0,5.6,0
24.983528,94.158333,1118.0,18.51,1
26.116361,94.323778,1138.0,6.17,1
27.241,93.731417,408.0,24.47,1
25.116778,94.353917,1699.0,30.18,1
28.05544744278411,94.46999959659138,816.0,29.89,0
28.929983664175417,95.69807403613666,2250.0,18.45,0
26.105016051036905,94.69389503484967,1974.0,40.61,0
25.29967,91.46108,1047.0,17.95,1
27.44195319386259,88.2513894229033,2872.0,40.15,0
27.411944,93.010528,416.0,20.05,1
23.9421687807267,92.56454296321245,382.0,30.08,0
25.39630686197662,92.48680785442728,1032.0,6.4,0
23.773722183535103,93.44414026594085,912.0,21.04,0
23.160443,92.743261,863.0,17.25,1
23.25986389,93.16155278,1215.0,25.81,1
27.366447569171903,93.25712516786515,1675.0,22.8,0
25.082778,94.550694,1543.0,36.18,1
23.386777837550152,92.5785907981874,272.0,14.53,0
25.187817692801644,93.8669591426864,1459.0,20.36,0
25.44051349860217,94.70600686259546,1976.0,35.25,0
26.32628334911918,93.9419960847553,111.0,1.19,0
26.0049,93.9901,552.0,24.0,1
23.896806,92.283361,382.0,29.8,1
25.688833,91.653639,1046.0,27.77,1
28.06615767487008,94.5019853645634,515.0,32.33,0
27.906463342456167,93.7485140186333,2211.0,42.41,0
25.660275,91.144308,1177.0,8.62,1
25.172806,94.347694,1726.0,34.03,1
28.25195159856808,96.8064940421466,3948.0,31.39,0
23.54277778,92.72361111,701.0,16.26,1
27.52101548678552,92.866252555955,1149.0,25.11,0
27.39472222,88.62361111,1585.0,18.14,1
25.22421590612121,94.62786378601425,2010.0,32.17,0
23.397861,93.3845,1055.0,20.36,1
25.07709010058391,94.79761219103337,1027.0,21.22,0
24.6572107001009,94.04347377566393,782.0,3.19,0
24.734861,93.296,379.0,26.23,1
23.12161863585716,92.44373409143822,138.0,16.38,0
26.713089610577512,95.3143337135275,950.0,22.01,0
25.90939479612418,91.16244596244904,98.0,21.24,0
24.48308611,93.58860833,866.0,17.73,1
26.989453017573027,94.9521013981365,140.0,2.09,0
28.99915113232841,96.11522897588787,3376.0,27.99,0
25.23591628109869,91.28294397197854,692.0,6.69,0
27.297167,93.050889,1332.0,14.47,1
23.413178803065897,93.4465091269365,1239.0,25.41,0
23.322760888428714,92.52134616702206,627.0,32.51,0
25.929733,94.072478,511.0,44.62,1
23.502336,92.697334,706.0,32.23,1
27.6375,93.8555,1818.0,20.61,1
27.473410567310843,88.33183169965156,2750.0,40.49,0
25.85072,93.56682,250.0,7.93,1
25.632775146746297,91.25480368370474,1195.0,6.04,0
25.263528,93.390611,837.0,28.41,1
23.918461,92.741531,985.0,23.51,1
22.62340863490163,92.49042525878043,160.0,14.39,0
26.483630686048027,95.23157496612843,1375.0,40.92,0
26.666778,95.200833,1056.0,20.11,1
25.634299254093605,94.9512227991382,1894.0,53.19,0
24.798077,94.406137,1308.0,22.43,1
26.91134743192637,88.55563613192182,383.0,11.35,0
25.392389,94.454333,1542.0,24.33,1
26.11464,91.83886,175.0,17.34,1
27.201875,88.667278,988.0,36.75,1
23.927194,92.275389,687.0,27.08,1
25.66969,94.06267,1445.0,34.51,1
26.921526368261432,95.67077463101582,1523.0,31.3,0
25.716061602528605,92.4350829029232,920.0,19.63,0
25.471526,94.151784,1548.0,8.4,1
25.51028,90.21678,325.0,11.6,1
25.62978,94.19514,936.0,26.22,1
24.895,94.242972,1224.0,33.57,1
24.952611,93.487611,1187.0,27.57,1
25.11976088280773,91.99915096820752,15.0,1.53,0
25.043667,92.425444,216.0,32.02,1
28.662811231804643,94.23210856279094,3590.0,36.7,0
25.160398,91.489558,34.0,4.52,1
26.990559927238543,92.45823278029395,496.0,20.76,0
27.373928611391072,92.0700986250598,3097.0,35.72,0
27.503520202069083,88.77298343475799,4764.0,20.76,0
26.94872577153533,94.92556183401804,111.0,2.96,0
25.228356635554224,93.5840874495835,766.0,26.85,0
24.56864983423625,94.21878600561423,1333.0,21.14,0
23.204981,92.534603,776.0,8.14,1
27.03106,93.62292,312.0,8.7,1
27.23444444,88.49083333,361.0,33.68,1
24.5030247382888,93.46224340630464,547.0,28.17,0
25.74697,93.98167,885.0,17.66,1
25.74467,94.08672,1421.0,23.02,1
25.332523776313007,94.42892836296154,1115.0,18.6,0
25.941708759739647,93.79741824379236,143.0,2.53,0
24.68432871914281,93.83416900619125,822.0,20.84,0
26.337778,94.929167,1182.0,27.1,1
23.997079461265866,93.39783237744192,1510.0,39.13,0
22.95236828843936,93.0866066185351,777.0,25.05,0
23.16864,92.740342,800.0,14.2,1
26.18065733316034,91.48250982526427,73.0,16.83,0
26.590520350504026,90.64893509258503,66.0,0.35,0
24.985833,94.60825,1537.0,23.69,1
27.006961279899777,88.06654194585495,1917.0,23.49,0
24.028194,92.091861,152.0,18.85,1
23.077813,92.89844,712.0,19.75,1
28.388118418514484,94.59384029925512,1356.0,26.54,0
28.283273647642275,95.0314113110616,782.0,19.88,0
24.06661998204919,92.98492050176172,628.0,16.18,0
25.722,94.081,1288.0,27.9,1
28.15699656357161,95.52508239711864,286.0,2.37,0
25.04240675854172,92.05110814477892,14.0,2.13,0
25.51,90.21,264.0,15.57,1
27.284528,88.195583,1725.0,34.81,1
25.22895551264063,92.85791447881668,761.0,9.24,0
25.507611,94.661028,1540.0,18.3,1
27.76087512220538,94.89077812642437,257.0,27.81,0
25.614112,91.869632,1291.0,22.43,1
24.877417,93.460583,1389.0,30.82,1
27.668278,93.629472,1105.0,24.98,1
26.825,95.076778,395.0,20.93,1
22.880117,92.831108,575.0,13.01,1
23.301399,92.699109,401.0,42.06,1
25.548306,91.61775,1637.0,21.09,1
25.665,94.215,808.0,24.86,1
24.67043170220785,93.42307360636724,615.0,22.44,0
23.67425,92.587278,1048.0,23.64,1
28.257258,95.777764,649.0,32.31,1
28.504747671751822,95.57617223775536,2524.0,41.49,0
23.878353358256525,92.59910481676135,434.0,29.68,0
23.958944,93.022781,896.0,23.8,1
24.950361,93.482333,895.0,31.74,1
23.712236653635124,92.43165554610928,342.0,7.2,0
28.44745745763075,94.942818610307,1685.0,32.05,0
25.09691132335618,93.10111863576404,601.0,18.02,0
24.96291778180732,93.2437388247805,143.0,16.03,0
25.434972,92.18425,1274.0,27.09,1
24.48053797342421,94.04508775458092,891.0,24.67,0
27.724818508629767,88.3871233539047,5313.0,36.95,0
28.708361396271435,95.81833685523613,1363.0,40.51,0
23.003361,92.962914,663.0,30.23,1
24.974675715805223,93.8286382820501,1407.0,15.13,0
25.07703470513129,93.7343707150299,1277.0,10.64,0
24.46203950566992,92.87375664846182,102.0,4.47,0
25.187583,93.653861,600.0,34.99,1
25.161654712690662,93.59209459849706,905.0,45.24,0
23.3154,92.791224,620.0,31.96,1
25.525533,91.467683,1692.0,23.03,1
27.417444,88.621083,1406.0,49.51,1
24.32,93.36,769.0,47.03,1
25.05125,94.556111,1771.0,44.25,1
27.398083,88.614583,1628.0,41.79,1
26.076583,94.433611,966.0,19.79,1
26.073167,95.0785,2068.0,34.02,1
25.51877828807697,92.89665739727502,443.0,22.75,0
25.23660156101069,94.73972211901642,1592.0,24.8,0
23.669056,92.888889,487.0,25.62,1
25.175972,93.020167,590.0,28.43,1
25.14879,93.031636,470.0,22.18,1
22.41852481235461,93.23815902639264,1284.0,40.77,0
24.85406220927205,93.29686824039126,997.0,5.1,0
28.323125457641705,95.46893690281117,1322.0,37.44,0
27.34249213834391,94.07978031062687,118.0,4.18,0
23.150719,92.74826,881.0,24.78,1
25.552707,94.161461,1408.0,35.25,1
28.243417,95.538216,613.0,31.2,1
23.308778,92.858357,960.0,21.71,1
26.041658,94.5241,1784.0,29.11,1
27.978869937344065,96.28235431417612,1311.0,58.97,0
27.329361,88.649278,1390.0,19.06,1
27.309012,96.158495,264.0,16.66,1
26.62101267970899,94.86672363746456,514.0,15.03,0
26.016157717152687,93.90954278143492,141.0,2.14,0
26.226972,94.211806,532.0,23.82,1
27.11220180888472,88.73076750607775,2553.0,23.22,0
28.64324741995049,95.15039697637388,2207.0,39.17,0
25.399649277224103,93.7245123100534,651.0,9.89,0
25.838681,94.788925,568.0,26.73,1
26.360556,94.933056,1361.0,11.82,1
24.792333,93.658222,447.0,33.77,1
26.247414,94.819895,1311.0,36.53,1
27.110583,88.340472,324.0,42.56,1
26.34675992103496,91.6232623563806,47.0,3.59,0
28.46242622544468,94.79666734208796,1109.0,22.76,0
27.025231843465868,93.71691515328392,127.0,4.7,0
24.65677341472214,94.46135377208718,699.0,21.07,0
26.02497666510735,95.1253401002708,2432.0,25.49,0
27.77543151711181,93.27410674403838,2109.0,23.57,0
25.733,94.022,1019.0,26.45,1
25.098678019067307,92.57317692521292,1121.0,18.17,0
26.204380889991725,92.09285820332708,51.0,1.73,0
25.62897029597344,91.3586415064998,1451.0,16.87,0
24.12,94.02,1281.0,21.76,1
27.158579,93.74103,168.0,25.6,1
25.85487,93.56583,246.0,19.22,1
23.427681,92.714959,905.0,24.16,1
24.61526569352446,93.77346985270844,786.0,0.93,0
23.816,92.84,294.0,23.2,1
25.57780356437559,94.68585485758906,1556.0,34.4,0
27.591417,91.973083,2617.0,34.36,1
25.2621902105122,94.7314735586477,2080.0,21.29,0
25.34869875822769,92.92544356918758,512.0,35.5,0
24.79825,93.72408333,854.0,36.02,1
24.88114903269552,92.8219420187674,26.0,2.09,0
28.405747759082328,95.54646024421652,1686.0,39.49,0
24.11429043120868,93.67807723662852,1177.0,31.86,0
25.181194,94.524861,1317.0,29.35,1
27.163861,88.462306,1512.0,21.28,1
25.89125,94.202306,1379.0,12.94,1
27.268119482318905,95.46445680219584,155.0,2.44,0
25.7641421,94.0777917,1255.0,21.15,1
25.27077996803021,93.93535200238902,1509.0,20.64,0
24.30768611,93.58120556,735.0,9.78,1
27.090352133359108,95.97198590400556,1591.0,10.81,0
25.44233333,92.19447222,1331.0,6.48,1
25.912413673089613,90.93527777364191,452.0,30.58,0
28.68766989722507,95.08258316297542,2314.0,37.81,0
25.20836,91.725397,586.0,25.38,1
26.43346038636388,94.27850900199682,270.0,6.54,0
